county_name,state,standardized_date,# Infected,# Deaths,total_number_of_days,population,# Susceptible
Hudson County,NJ,2020-04-09,5879.0,132.0,31,634266,628387.0
Hudson County,NJ,2020-04-10,6411.0,163.0,31,634266,627855.0
Hudson County,NJ,2020-04-11,6851.0,183.0,31,634266,627415.0
Hudson County,NJ,2020-04-12,7469.0,226.0,31,634266,626797.0
Hudson County,NJ,2020-04-13,7879.0,226.0,31,634266,626387.0
Hunterdon County,NJ,2020-03-13,3.0,0.0,31,128349,128346.0
Hunterdon County,NJ,2020-03-14,0.0,0.0,31,128349,128349.0
Hunterdon County,NJ,2020-03-15,0.0,0.0,31,128349,128349.0
Hunterdon County,NJ,2020-03-16,1.0,0.0,31,128349,128348.0
Hunterdon County,NJ,2020-03-17,4.0,0.0,31,128349,128345.0
Hunterdon County,NJ,2020-03-18,6.0,0.0,31,128349,128343.0
Hunterdon County,NJ,2020-03-19,8.0,0.0,31,128349,128341.0
Hunterdon County,NJ,2020-03-20,11.0,0.0,31,128349,128338.0
Hunterdon County,NJ,2020-03-21,14.0,0.0,31,128349,128335.0
Hunterdon County,NJ,2020-03-22,16.0,0.0,31,128349,128333.0
Hunterdon County,NJ,2020-03-23,21.0,0.0,31,128349,128328.0
Hunterdon County,NJ,2020-03-24,25.0,0.0,31,128349,128324.0
Hunterdon County,NJ,2020-03-25,25.0,0.0,31,128349,128324.0
Hunterdon County,NJ,2020-03-26,39.0,0.0,31,128349,128310.0
Hunterdon County,NJ,2020-03-27,52.0,0.0,31,128349,128297.0
Hunterdon County,NJ,2020-03-28,61.0,0.0,31,128349,128288.0
Hunterdon County,NJ,2020-03-29,66.0,0.0,31,128349,128283.0
Hunterdon County,NJ,2020-03-30,79.0,0.0,31,128349,128270.0
Hunterdon County,NJ,2020-03-31,97.0,0.0,31,128349,128252.0
Hunterdon County,NJ,2020-04-01,117.0,0.0,31,128349,128232.0
Hunterdon County,NJ,2020-04-02,130.0,0.0,31,128349,128219.0
Hunterdon County,NJ,2020-04-03,148.0,0.0,31,128349,128201.0
Hunterdon County,NJ,2020-04-04,171.0,1.0,31,128349,128178.0
Hunterdon County,NJ,2020-04-05,189.0,2.0,31,128349,128160.0
Hunterdon County,NJ,2020-04-06,211.0,2.0,31,128349,128138.0
Hunterdon County,NJ,2020-04-07,234.0,2.0,31,128349,128115.0
Hunterdon County,NJ,2020-04-08,255.0,2.0,31,128349,128094.0
Hunterdon County,NJ,2020-04-09,286.0,4.0,31,128349,128063.0
Hunterdon County,NJ,2020-04-10,293.0,7.0,31,128349,128056.0
Hunterdon County,NJ,2020-04-11,301.0,11.0,31,128349,128048.0
Hunterdon County,NJ,2020-04-12,314.0,11.0,31,128349,128035.0
Hunterdon County,NJ,2020-04-13,325.0,11.0,31,128349,128024.0
Jefferson County,NY,2020-03-23,2.0,0.0,21,116229,116227.0
Jefferson County,NY,2020-03-24,2.0,0.0,21,116229,116227.0
Jefferson County,NY,2020-03-25,2.0,0.0,21,116229,116227.0
Jefferson County,NY,2020-03-26,3.0,0.0,21,116229,116226.0
Jefferson County,NY,2020-03-27,3.0,0.0,21,116229,116226.0
Jefferson County,NY,2020-03-28,6.0,0.0,21,116229,116223.0
Jefferson County,NY,2020-03-29,7.0,0.0,21,116229,116222.0
Jefferson County,NY,2020-03-30,11.0,0.0,21,116229,116218.0
Jefferson County,NY,2020-03-31,12.0,0.0,21,116229,116217.0
Jefferson County,NY,2020-04-01,12.0,0.0,21,116229,116217.0
Jefferson County,NY,2020-04-02,15.0,0.0,21,116229,116214.0
Jefferson County,NY,2020-04-03,18.0,0.0,21,116229,116211.0
Jefferson County,NY,2020-04-04,20.0,0.0,21,116229,116209.0
Jefferson County,NY,2020-04-05,26.0,0.0,21,116229,116203.0
Jefferson County,NY,2020-04-06,33.0,0.0,21,116229,116196.0
Jefferson County,NY,2020-04-07,39.0,0.0,21,116229,116190.0
Jefferson County,NY,2020-04-08,40.0,0.0,21,116229,116189.0
Jefferson County,NY,2020-04-09,42.0,0.0,21,116229,116187.0
Jefferson County,NY,2020-04-10,43.0,0.0,21,116229,116186.0
Jefferson County,NY,2020-04-11,44.0,0.0,21,116229,116185.0
Jefferson County,NY,2020-04-12,46.0,0.0,21,116229,116183.0
Jefferson County,NY,2020-04-13,46.0,0.0,21,116229,116183.0
Kings County,NY,2020-03-07,3.0,0.0,37,2504700,2504697.0
Kings County,NY,2020-03-08,3.0,0.0,37,2504700,2504697.0
Kings County,NY,2020-03-09,4.0,0.0,37,2504700,2504696.0
Kings County,NY,2020-03-10,10.0,0.0,37,2504700,2504690.0
Kings County,NY,2020-03-11,14.0,0.0,37,2504700,2504686.0
Kings County,NY,2020-03-12,24.0,0.0,37,2504700,2504676.0
Kings County,NY,2020-03-13,24.0,0.0,37,2504700,2504676.0
Kings County,NY,2020-03-14,34.0,1.0,37,2504700,2504666.0
Kings County,NY,2020-03-15,53.0,1.0,37,2504700,2504647.0
Kings County,NY,2020-03-16,62.0,1.0,37,2504700,2504638.0
Kings County,NY,2020-03-17,157.0,1.0,37,2504700,2504543.0
Kings County,NY,2020-03-18,505.0,1.0,37,2504700,2504195.0
Kings County,NY,2020-03-19,1195.0,1.0,37,2504700,2503505.0
Kings County,NY,2020-03-20,1518.0,1.0,37,2504700,2503182.0
Kings County,NY,2020-03-21,2484.0,1.0,37,2504700,2502216.0
Kings County,NY,2020-03-22,2857.0,14.0,37,2504700,2501843.0
Kings County,NY,2020-03-23,3494.0,27.0,37,2504700,2501206.0
Kings County,NY,2020-03-24,4237.0,45.0,37,2504700,2500463.0
Kings County,NY,2020-03-25,5232.0,64.0,37,2504700,2499468.0
Kings County,NY,2020-03-26,6095.0,81.0,37,2504700,2498605.0
Kings County,NY,2020-03-27,6750.0,102.0,37,2504700,2497950.0
Kings County,NY,2020-03-28,8129.0,167.0,37,2504700,2496571.0
Kings County,NY,2020-03-29,8887.0,185.0,37,2504700,2495813.0
Kings County,NY,2020-03-30,10171.0,215.0,37,2504700,2494529.0
Kings County,NY,2020-03-31,11160.0,261.0,37,2504700,2493540.0
Kings County,NY,2020-04-01,12274.0,328.0,37,2504700,2492426.0
Kings County,NY,2020-04-02,13290.0,385.0,37,2504700,2491410.0
Kings County,NY,2020-04-03,15700.0,485.0,37,2504700,2489000.0
Kings County,NY,2020-04-04,17504.0,610.0,37,2504700,2487196.0
Kings County,NY,2020-04-05,18558.0,896.0,37,2504700,2486142.0
Kings County,NY,2020-04-06,19702.0,1022.0,37,2504700,2484998.0
Kings County,NY,2020-04-07,20879.0,1153.0,37,2504700,2483821.0
Kings County,NY,2020-04-08,22082.0,1313.0,37,2504700,2482618.0
Kings County,NY,2020-04-09,23394.0,1473.0,37,2504700,2481306.0
Kings County,NY,2020-04-10,24715.0,1640.0,37,2504700,2479985.0
Kings County,NY,2020-04-11,26243.0,1843.0,37,2504700,2478457.0
Kings County,NY,2020-04-12,27471.0,2028.0,37,2504700,2477229.0
Kings County,NY,2020-04-13,28404.0,2132.0,37,2504700,2476296.0
Lewis County,NY,2020-03-29,2.0,0.0,15,27087,27085.0
Lewis County,NY,2020-03-30,2.0,0.0,15,27087,27085.0
Lewis County,NY,2020-03-31,2.0,0.0,15,27087,27085.0
Lewis County,NY,2020-04-01,2.0,0.0,15,27087,27085.0
Lewis County,NY,2020-04-02,2.0,0.0,15,27087,27085.0
Lewis County,NY,2020-04-03,2.0,0.0,15,27087,27085.0
Lewis County,NY,2020-04-04,2.0,0.0,15,27087,27085.0
Lewis County,NY,2020-04-05,3.0,0.0,15,27087,27084.0
Lewis County,NY,2020-04-06,6.0,0.0,15,27087,27081.0
Lewis County,NY,2020-04-07,6.0,0.0,15,27087,27081.0
Lewis County,NY,2020-04-08,6.0,0.0,15,27087,27081.0
Lewis County,NY,2020-04-09,6.0,0.0,15,27087,27081.0
Lewis County,NY,2020-04-10,6.0,0.0,15,27087,27081.0
Lewis County,NY,2020-04-11,6.0,3.0,15,27087,27081.0
Lewis County,NY,2020-04-12,6.0,3.0,15,27087,27081.0
Lewis County,NY,2020-04-13,6.0,3.0,15,27087,27081.0
Livingston County,NY,2020-03-22,2.0,0.0,22,65393,65391.0
Livingston County,NY,2020-03-23,3.0,0.0,22,65393,65390.0
Livingston County,NY,2020-03-24,3.0,0.0,22,65393,65390.0
Livingston County,NY,2020-03-25,3.0,0.0,22,65393,65390.0
Livingston County,NY,2020-03-26,3.0,0.0,22,65393,65390.0
Livingston County,NY,2020-03-27,3.0,0.0,22,65393,65390.0
Livingston County,NY,2020-03-28,5.0,0.0,22,65393,65388.0
Livingston County,NY,2020-03-29,10.0,0.0,22,65393,65383.0
Livingston County,NY,2020-03-30,12.0,0.0,22,65393,65381.0
Livingston County,NY,2020-03-31,13.0,1.0,22,65393,65380.0
Livingston County,NY,2020-04-01,14.0,1.0,22,65393,65379.0
Livingston County,NY,2020-04-02,14.0,1.0,22,65393,65379.0
Livingston County,NY,2020-04-03,16.0,1.0,22,65393,65377.0
Livingston County,NY,2020-04-04,18.0,1.0,22,65393,65375.0
Livingston County,NY,2020-04-05,19.0,1.0,22,65393,65374.0
Livingston County,NY,2020-04-06,22.0,1.0,22,65393,65371.0
Livingston County,NY,2020-04-07,23.0,1.0,22,65393,65370.0
Livingston County,NY,2020-04-08,25.0,1.0,22,65393,65368.0
Livingston County,NY,2020-04-09,26.0,1.0,22,65393,65367.0
Livingston County,NY,2020-04-10,29.0,1.0,22,65393,65364.0
Livingston County,NY,2020-04-11,30.0,1.0,22,65393,65363.0
Livingston County,NY,2020-04-12,30.0,1.0,22,65393,65363.0
Livingston County,NY,2020-04-13,30.0,1.0,22,65393,65363.0
Madison County,NY,2020-03-23,4.0,0.0,21,73442,73438.0
Madison County,NY,2020-03-24,5.0,1.0,21,73442,73437.0
Madison County,NY,2020-03-25,7.0,1.0,21,73442,73435.0
Madison County,NY,2020-03-26,9.0,1.0,21,73442,73433.0
Madison County,NY,2020-03-27,17.0,1.0,21,73442,73425.0
Madison County,NY,2020-03-28,19.0,1.0,21,73442,73423.0
Madison County,NY,2020-03-29,34.0,1.0,21,73442,73408.0
Madison County,NY,2020-03-30,34.0,1.0,21,73442,73408.0
Madison County,NY,2020-03-31,41.0,2.0,21,73442,73401.0
Madison County,NY,2020-04-01,51.0,2.0,21,73442,73391.0
Madison County,NY,2020-04-02,60.0,2.0,21,73442,73382.0
Madison County,NY,2020-04-03,70.0,2.0,21,73442,73372.0
Madison County,NY,2020-04-04,74.0,2.0,21,73442,73368.0
Madison County,NY,2020-04-05,79.0,2.0,21,73442,73363.0
Madison County,NY,2020-04-06,82.0,2.0,21,73442,73360.0
Madison County,NY,2020-04-07,88.0,2.0,21,73442,73354.0
Madison County,NY,2020-04-08,90.0,2.0,21,73442,73352.0
Madison County,NY,2020-04-09,91.0,2.0,21,73442,73351.0
Madison County,NY,2020-04-10,99.0,2.0,21,73442,73343.0
Madison County,NY,2020-04-11,99.0,2.0,21,73442,73343.0
Madison County,NY,2020-04-12,101.0,2.0,21,73442,73341.0
Madison County,NY,2020-04-13,101.0,2.0,21,73442,73341.0
Mercer County,NJ,2020-03-16,6.0,0.0,28,366513,366507.0
Mercer County,NJ,2020-03-17,9.0,0.0,28,366513,366504.0
Mercer County,NJ,2020-03-18,15.0,0.0,28,366513,366498.0
Mercer County,NJ,2020-03-19,20.0,0.0,28,366513,366493.0
Mercer County,NJ,2020-03-20,22.0,0.0,28,366513,366491.0
Mercer County,NJ,2020-03-21,30.0,0.0,28,366513,366483.0
Mercer County,NJ,2020-03-22,40.0,0.0,28,366513,366473.0
Mercer County,NJ,2020-03-23,50.0,0.0,28,366513,366463.0
Mercer County,NJ,2020-03-24,58.0,0.0,28,366513,366455.0
Mercer County,NJ,2020-03-25,82.0,0.0,28,366513,366431.0
Mercer County,NJ,2020-03-26,111.0,0.0,28,366513,366402.0
Mercer County,NJ,2020-03-27,131.0,0.0,28,366513,366382.0
Mercer County,NJ,2020-03-28,168.0,0.0,28,366513,366345.0
Mercer County,NJ,2020-03-29,202.0,0.0,28,366513,366311.0
Mercer County,NJ,2020-03-30,249.0,0.0,28,366513,366264.0
Mercer County,NJ,2020-03-31,268.0,1.0,28,366513,366245.0
Mercer County,NJ,2020-04-01,333.0,3.0,28,366513,366180.0
Mercer County,NJ,2020-04-02,386.0,4.0,28,366513,366127.0
Mercer County,NJ,2020-04-03,484.0,5.0,28,366513,366029.0
Mercer County,NJ,2020-04-04,586.0,13.0,28,366513,365927.0
Mercer County,NJ,2020-04-05,654.0,16.0,28,366513,365859.0
Mercer County,NJ,2020-04-06,740.0,19.0,28,366513,365773.0
Mercer County,NJ,2020-04-07,837.0,24.0,28,366513,365676.0
Mercer County,NJ,2020-04-08,992.0,28.0,28,366513,365521.0
Mercer County,NJ,2020-04-09,1161.0,36.0,28,366513,365352.0
Mercer County,NJ,2020-04-10,1282.0,39.0,28,366513,365231.0
Mercer County,NJ,2020-04-11,1434.0,49.0,28,366513,365079.0
Mercer County,NJ,2020-04-12,1567.0,50.0,28,366513,364946.0
Mercer County,NJ,2020-04-13,1646.0,50.0,28,366513,364867.0
Middlesex County,NJ,2020-03-12,2.0,0.0,32,809858,809856.0
Middlesex County,NJ,2020-03-13,3.0,0.0,32,809858,809855.0
Middlesex County,NJ,2020-03-14,10.0,0.0,32,809858,809848.0
Middlesex County,NJ,2020-03-15,12.0,0.0,32,809858,809846.0
Middlesex County,NJ,2020-03-16,17.0,0.0,32,809858,809841.0
Middlesex County,NJ,2020-03-17,22.0,0.0,32,809858,809836.0
Middlesex County,NJ,2020-03-18,40.0,0.0,32,809858,809818.0
Middlesex County,NJ,2020-03-19,64.0,0.0,32,809858,809794.0
Middlesex County,NJ,2020-03-20,76.0,0.0,32,809858,809782.0
Middlesex County,NJ,2020-03-21,116.0,0.0,32,809858,809742.0
Middlesex County,NJ,2020-03-22,147.0,1.0,32,809858,809711.0
Middlesex County,NJ,2020-03-23,210.0,1.0,32,809858,809648.0
Middlesex County,NJ,2020-03-24,277.0,1.0,32,809858,809581.0
Middlesex County,NJ,2020-03-25,316.0,1.0,32,809858,809542.0
Middlesex County,NJ,2020-03-26,505.0,4.0,32,809858,809353.0
Middlesex County,NJ,2020-03-27,640.0,12.0,32,809858,809218.0
Middlesex County,NJ,2020-03-28,808.0,14.0,32,809858,809050.0
Middlesex County,NJ,2020-03-29,938.0,14.0,32,809858,808920.0
Middlesex County,NJ,2020-03-30,1123.0,14.0,32,809858,808735.0
Middlesex County,NJ,2020-03-31,1277.0,18.0,32,809858,808581.0
Middlesex County,NJ,2020-04-01,1493.0,27.0,32,809858,808365.0
Middlesex County,NJ,2020-04-02,1766.0,48.0,32,809858,808092.0
Middlesex County,NJ,2020-04-03,2125.0,56.0,32,809858,807733.0
Middlesex County,NJ,2020-04-04,2578.0,76.0,32,809858,807280.0
Middlesex County,NJ,2020-04-05,2950.0,80.0,32,809858,806908.0
Middlesex County,NJ,2020-04-06,3263.0,87.0,32,809858,806595.0
Middlesex County,NJ,2020-04-07,3717.0,100.0,32,809858,806141.0
Middlesex County,NJ,2020-04-08,4156.0,139.0,32,809858,805702.0
Middlesex County,NJ,2020-04-09,4628.0,152.0,32,809858,805230.0
Middlesex County,NJ,2020-04-10,5060.0,168.0,32,809858,804798.0
Middlesex County,NJ,2020-04-11,5406.0,177.0,32,809858,804452.0
Middlesex County,NJ,2020-04-12,5693.0,193.0,32,809858,804165.0
Middlesex County,NJ,2020-04-13,5987.0,193.0,32,809858,803871.0
Monmouth County,NJ,2020-03-09,2.0,0.0,35,630380,630378.0
Monmouth County,NJ,2020-03-10,2.0,0.0,35,630380,630378.0
Monmouth County,NJ,2020-03-11,2.0,0.0,35,630380,630378.0
Monmouth County,NJ,2020-03-12,5.0,0.0,35,630380,630375.0
Monmouth County,NJ,2020-03-13,7.0,0.0,35,630380,630373.0
Monmouth County,NJ,2020-03-14,8.0,0.0,35,630380,630372.0
Monmouth County,NJ,2020-03-15,12.0,1.0,35,630380,630368.0
Monmouth County,NJ,2020-03-16,14.0,1.0,35,630380,630366.0
Monmouth County,NJ,2020-03-17,22.0,1.0,35,630380,630358.0
Monmouth County,NJ,2020-03-18,32.0,1.0,35,630380,630348.0
Monmouth County,NJ,2020-03-19,43.0,1.0,35,630380,630337.0
Monmouth County,NJ,2020-03-20,53.0,1.0,35,630380,630327.0
Monmouth County,NJ,2020-03-21,92.0,2.0,35,630380,630288.0
Monmouth County,NJ,2020-03-22,158.0,3.0,35,630380,630222.0
Monmouth County,NJ,2020-03-23,238.0,3.0,35,630380,630142.0
Monmouth County,NJ,2020-03-24,288.0,4.0,35,630380,630092.0
Monmouth County,NJ,2020-03-25,313.0,4.0,35,630380,630067.0
Monmouth County,NJ,2020-03-26,501.0,6.0,35,630380,629879.0
Monmouth County,NJ,2020-03-27,634.0,9.0,35,630380,629746.0
Monmouth County,NJ,2020-03-28,781.0,11.0,35,630380,629599.0
Monmouth County,NJ,2020-03-29,870.0,11.0,35,630380,629510.0
Monmouth County,NJ,2020-03-30,1030.0,11.0,35,630380,629350.0
Monmouth County,NJ,2020-03-31,1140.0,17.0,35,630380,629240.0
Monmouth County,NJ,2020-04-01,1301.0,24.0,35,630380,629079.0
Monmouth County,NJ,2020-04-02,1458.0,38.0,35,630380,628922.0
Monmouth County,NJ,2020-04-03,1743.0,48.0,35,630380,628637.0
Monmouth County,NJ,2020-04-04,2065.0,54.0,35,630380,628315.0
Monmouth County,NJ,2020-04-05,2354.0,58.0,35,630380,628026.0
Monmouth County,NJ,2020-04-06,2545.0,62.0,35,630380,627835.0
Monmouth County,NJ,2020-04-07,2770.0,71.0,35,630380,627610.0
Monmouth County,NJ,2020-04-08,3038.0,86.0,35,630380,627342.0
Monmouth County,NJ,2020-04-09,3248.0,98.0,35,630380,627132.0
Monmouth County,NJ,2020-04-10,3496.0,107.0,35,630380,626884.0
Monmouth County,NJ,2020-04-11,3651.0,115.0,35,630380,626729.0
Monmouth County,NJ,2020-04-12,3785.0,123.0,35,630380,626595.0
Monmouth County,NJ,2020-04-13,3875.0,123.0,35,630380,626505.0
Monroe County,NY,2020-03-14,2.0,0.0,30,744344,744342.0
Monroe County,NY,2020-03-15,2.0,0.0,30,744344,744342.0
Monroe County,NY,2020-03-16,10.0,0.0,30,744344,744334.0
Monroe County,NY,2020-03-17,10.0,1.0,30,744344,744334.0
Monroe County,NY,2020-03-18,14.0,1.0,30,744344,744330.0
Monroe County,NY,2020-03-19,27.0,1.0,30,744344,744317.0
Monroe County,NY,2020-03-20,32.0,1.0,30,744344,744312.0
Monroe County,NY,2020-03-21,42.0,1.0,30,744344,744302.0
Monroe County,NY,2020-03-22,42.0,1.0,30,744344,744302.0
Monroe County,NY,2020-03-23,76.0,2.0,30,744344,744268.0
Monroe County,NY,2020-03-24,96.0,3.0,30,744344,744248.0
Monroe County,NY,2020-03-25,118.0,3.0,30,744344,744226.0
Monroe County,NY,2020-03-26,139.0,3.0,30,744344,744205.0
Monroe County,NY,2020-03-27,160.0,3.0,30,744344,744184.0
Monroe County,NY,2020-03-28,192.0,5.0,30,744344,744152.0
Monroe County,NY,2020-03-29,219.0,5.0,30,744344,744125.0
Monroe County,NY,2020-03-30,242.0,8.0,30,744344,744102.0
Monroe County,NY,2020-03-31,300.0,9.0,30,744344,744044.0
Monroe County,NY,2020-04-01,349.0,9.0,30,744344,743995.0
Monroe County,NY,2020-04-02,420.0,10.0,30,744344,743924.0
Monroe County,NY,2020-04-03,464.0,14.0,30,744344,743880.0
Monroe County,NY,2020-04-04,512.0,17.0,30,744344,743832.0
Monroe County,NY,2020-04-05,548.0,17.0,30,744344,743796.0
Monroe County,NY,2020-04-06,574.0,23.0,30,744344,743770.0
Monroe County,NY,2020-04-07,596.0,25.0,30,744344,743748.0
Monroe County,NY,2020-04-08,651.0,25.0,30,744344,743693.0
Monroe County,NY,2020-04-09,698.0,31.0,30,744344,743646.0
Monroe County,NY,2020-04-10,742.0,31.0,30,744344,743602.0
Monroe County,NY,2020-04-11,767.0,39.0,30,744344,743577.0
Monroe County,NY,2020-04-12,798.0,39.0,30,744344,743546.0
Monroe County,NY,2020-04-13,823.0,40.0,30,744344,743521.0
Montgomery County,NY,2020-03-18,2.0,0.0,26,50219,50217.0
Montgomery County,NY,2020-03-19,2.0,0.0,26,50219,50217.0
Montgomery County,NY,2020-03-20,2.0,0.0,26,50219,50217.0
Montgomery County,NY,2020-03-21,2.0,0.0,26,50219,50217.0
Montgomery County,NY,2020-03-22,3.0,0.0,26,50219,50216.0
Montgomery County,NY,2020-03-23,3.0,0.0,26,50219,50216.0
Montgomery County,NY,2020-03-24,3.0,0.0,26,50219,50216.0
Montgomery County,NY,2020-03-25,4.0,0.0,26,50219,50215.0
Montgomery County,NY,2020-03-26,5.0,0.0,26,50219,50214.0
Montgomery County,NY,2020-03-27,5.0,0.0,26,50219,50214.0
Montgomery County,NY,2020-03-28,5.0,0.0,26,50219,50214.0
Montgomery County,NY,2020-03-29,6.0,0.0,26,50219,50213.0
Montgomery County,NY,2020-03-30,6.0,0.0,26,50219,50213.0
Montgomery County,NY,2020-03-31,7.0,0.0,26,50219,50212.0
Montgomery County,NY,2020-04-01,7.0,0.0,26,50219,50212.0
Montgomery County,NY,2020-04-02,8.0,0.0,26,50219,50211.0
Montgomery County,NY,2020-04-03,10.0,0.0,26,50219,50209.0
Montgomery County,NY,2020-04-04,13.0,1.0,26,50219,50206.0
Montgomery County,NY,2020-04-05,15.0,1.0,26,50219,50204.0
Montgomery County,NY,2020-04-06,15.0,1.0,26,50219,50204.0
Montgomery County,NY,2020-04-07,18.0,1.0,26,50219,50201.0
Montgomery County,NY,2020-04-08,18.0,1.0,26,50219,50201.0
Montgomery County,NY,2020-04-09,28.0,1.0,26,50219,50191.0
Montgomery County,NY,2020-04-10,29.0,1.0,26,50219,50190.0
Montgomery County,NY,2020-04-11,29.0,1.0,26,50219,50190.0
Montgomery County,NY,2020-04-12,29.0,2.0,26,50219,50190.0
Montgomery County,NY,2020-04-13,29.0,2.0,26,50219,50190.0
Morris County,NJ,2020-03-13,3.0,0.0,31,492276,492273.0
Morris County,NJ,2020-03-14,3.0,0.0,31,492276,492273.0
Morris County,NJ,2020-03-15,4.0,0.0,31,492276,492272.0
Morris County,NJ,2020-03-16,6.0,0.0,31,492276,492270.0
Morris County,NJ,2020-03-17,7.0,0.0,31,492276,492269.0
Morris County,NJ,2020-03-18,19.0,0.0,31,492276,492257.0
Morris County,NJ,2020-03-19,26.0,0.0,31,492276,492250.0
Morris County,NJ,2020-03-20,35.0,0.0,31,492276,492241.0
Morris County,NJ,2020-03-21,64.0,1.0,31,492276,492212.0
Morris County,NJ,2020-03-22,119.0,1.0,31,492276,492157.0
Morris County,NJ,2020-03-23,177.0,1.0,31,492276,492099.0
Morris County,NJ,2020-03-24,204.0,4.0,31,492276,492072.0
Morris County,NJ,2020-03-25,223.0,4.0,31,492276,492053.0
Morris County,NJ,2020-03-26,315.0,6.0,31,492276,491961.0
Morris County,NJ,2020-03-27,391.0,8.0,31,492276,491885.0
Morris County,NJ,2020-03-28,442.0,12.0,31,492276,491834.0
Morris County,NJ,2020-03-29,566.0,12.0,31,492276,491710.0
Morris County,NJ,2020-03-30,720.0,12.0,31,492276,491556.0
Morris County,NJ,2020-03-31,841.0,20.0,31,492276,491435.0
Morris County,NJ,2020-04-01,942.0,25.0,31,492276,491334.0
Morris County,NJ,2020-04-02,1082.0,40.0,31,492276,491194.0
Morris County,NJ,2020-04-03,1298.0,43.0,31,492276,490978.0
Morris County,NJ,2020-04-04,1618.0,51.0,31,492276,490658.0
Morris County,NJ,2020-04-05,1800.0,55.0,31,492276,490476.0
Morris County,NJ,2020-04-06,1956.0,60.0,31,492276,490320.0
Morris County,NJ,2020-04-07,2239.0,87.0,31,492276,490037.0
Morris County,NJ,2020-04-08,2468.0,102.0,31,492276,489808.0
Morris County,NJ,2020-04-09,2645.0,117.0,31,492276,489631.0
Morris County,NJ,2020-04-10,2771.0,135.0,31,492276,489505.0
Morris County,NJ,2020-04-11,2925.0,152.0,31,492276,489351.0
Morris County,NJ,2020-04-12,3099.0,162.0,31,492276,489177.0
Morris County,NJ,2020-04-13,3225.0,162.0,31,492276,489051.0
Nassau County,NY,2020-03-07,4.0,0.0,37,1339532,1339528.0
Nassau County,NY,2020-03-08,5.0,0.0,37,1339532,1339527.0
Nassau County,NY,2020-03-09,19.0,0.0,37,1339532,1339513.0
Nassau County,NY,2020-03-10,19.0,0.0,37,1339532,1339513.0
Nassau County,NY,2020-03-11,28.0,0.0,37,1339532,1339504.0
Nassau County,NY,2020-03-12,41.0,0.0,37,1339532,1339491.0
Nassau County,NY,2020-03-13,51.0,0.0,37,1339532,1339481.0
Nassau County,NY,2020-03-14,79.0,0.0,37,1339532,1339453.0
Nassau County,NY,2020-03-15,98.0,0.0,37,1339532,1339434.0
Nassau County,NY,2020-03-16,109.0,1.0,37,1339532,1339423.0
Nassau County,NY,2020-03-17,131.0,1.0,37,1339532,1339401.0
Nassau County,NY,2020-03-18,183.0,1.0,37,1339532,1339349.0
Nassau County,NY,2020-03-19,372.0,1.0,37,1339532,1339160.0
Nassau County,NY,2020-03-20,754.0,1.0,37,1339532,1338778.0
Nassau County,NY,2020-03-21,1234.0,4.0,37,1339532,1338298.0
Nassau County,NY,2020-03-22,1900.0,7.0,37,1339532,1337632.0
Nassau County,NY,2020-03-23,2442.0,7.0,37,1339532,1337090.0
Nassau County,NY,2020-03-24,2869.0,7.0,37,1339532,1336663.0
Nassau County,NY,2020-03-25,3285.0,17.0,37,1339532,1336247.0
Nassau County,NY,2020-03-26,3914.0,19.0,37,1339532,1335618.0
Nassau County,NY,2020-03-27,4657.0,27.0,37,1339532,1334875.0
Nassau County,NY,2020-03-28,5537.0,35.0,37,1339532,1333995.0
Nassau County,NY,2020-03-29,6445.0,35.0,37,1339532,1333087.0
Nassau County,NY,2020-03-30,7344.0,48.0,37,1339532,1332188.0
Nassau County,NY,2020-03-31,8544.0,63.0,37,1339532,1330988.0
Nassau County,NY,2020-04-01,9554.0,76.0,37,1339532,1329978.0
Nassau County,NY,2020-04-02,10587.0,95.0,37,1339532,1328945.0
Nassau County,NY,2020-04-03,12024.0,143.0,37,1339532,1327508.0
Nassau County,NY,2020-04-04,13346.0,149.0,37,1339532,1326186.0
Nassau County,NY,2020-04-05,14398.0,381.0,37,1339532,1325134.0
Nassau County,NY,2020-04-06,15616.0,433.0,37,1339532,1323916.0
Nassau County,NY,2020-04-07,16610.0,500.0,37,1339532,1322922.0
Nassau County,NY,2020-04-08,18548.0,566.0,37,1339532,1320984.0
Nassau County,NY,2020-04-09,20140.0,788.0,37,1339532,1319392.0
Nassau County,NY,2020-04-10,21512.0,890.0,37,1339532,1318020.0
Nassau County,NY,2020-04-11,22584.0,965.0,37,1339532,1316948.0
Nassau County,NY,2020-04-12,23553.0,1030.0,37,1339532,1315979.0
Nassau County,NY,2020-04-13,24358.0,1109.0,37,1339532,1315174.0
New York County,NY,2020-03-05,3.0,0.0,39,1585873,1585870.0
New York County,NY,2020-03-06,4.0,0.0,39,1585873,1585869.0
New York County,NY,2020-03-07,8.0,0.0,39,1585873,1585865.0
New York County,NY,2020-03-08,8.0,0.0,39,1585873,1585865.0
New York County,NY,2020-03-09,11.0,0.0,39,1585873,1585862.0
New York County,NY,2020-03-10,17.0,0.0,39,1585873,1585856.0
New York County,NY,2020-03-11,18.0,0.0,39,1585873,1585855.0
New York County,NY,2020-03-12,39.0,0.0,39,1585873,1585834.0
New York County,NY,2020-03-13,35.0,0.0,39,1585873,1585838.0
New York County,NY,2020-03-14,71.0,0.0,39,1585873,1585802.0
New York County,NY,2020-03-15,72.0,4.0,39,1585873,1585801.0
