,Date,Province/State,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_avg,new_deaths_avg
11110,2020-04-01,South Carolina,1293,26,210,4,124.14285714285714,2.7142857142857144
11111,2020-04-02,South Carolina,1554,31,261,5,161.42857142857142,3.142857142857143
11112,2020-04-03,South Carolina,1700,34,146,3,165.42857142857142,3.0
11113,2020-04-04,South Carolina,1917,40,217,6,179.57142857142858,3.5714285714285716
11114,2020-04-05,South Carolina,2049,44,132,4,182.14285714285714,4.0
11115,2020-04-06,South Carolina,2232,48,183,4,186.71428571428572,4.285714285714286
11116,2020-04-07,South Carolina,2417,51,185,3,190.57142857142858,4.142857142857143
11117,2020-04-08,South Carolina,2417,51,0,0,160.57142857142858,3.5714285714285716
11118,2020-04-09,South Carolina,2793,67,376,16,177.0,5.142857142857143
11119,2020-04-10,South Carolina,3067,72,274,5,195.28571428571428,5.428571428571429
11120,2020-04-11,South Carolina,3211,80,144,8,184.85714285714286,5.714285714285714
11121,2020-04-12,South Carolina,3320,82,109,2,181.57142857142858,5.428571428571429
11122,2020-04-13,South Carolina,3391,82,71,0,165.57142857142858,4.857142857142857
11123,2020-04-14,South Carolina,3553,97,162,15,162.28571428571428,6.571428571428571
11124,2020-04-15,South Carolina,3656,106,103,9,177.0,7.857142857142857
11125,2020-04-16,South Carolina,3931,111,275,5,162.57142857142858,6.285714285714286
11126,2020-04-17,South Carolina,4099,116,168,5,147.42857142857142,6.285714285714286
11127,2020-04-18,South Carolina,4248,119,149,3,148.14285714285714,5.571428571428571
11128,2020-04-19,South Carolina,4377,120,129,1,151.0,5.428571428571429
11129,2020-04-20,South Carolina,4446,123,69,3,150.71428571428572,5.857142857142857
11130,2020-04-21,South Carolina,4439,124,-7,1,126.57142857142857,3.857142857142857
11131,2020-04-22,South Carolina,4761,140,322,16,157.85714285714286,4.857142857142857
11132,2020-04-23,South Carolina,4917,150,156,10,140.85714285714286,5.571428571428571
11133,2020-04-24,South Carolina,5070,157,153,7,138.71428571428572,5.857142857142857
11134,2020-04-25,South Carolina,5253,166,183,9,143.57142857142858,6.714285714285714
11135,2020-04-26,South Carolina,5498,174,245,8,160.14285714285714,7.714285714285714
11136,2020-04-27,South Carolina,5613,177,115,3,166.71428571428572,7.714285714285714
11137,2020-04-28,South Carolina,5735,192,122,15,185.14285714285714,9.714285714285714
11138,2020-04-29,South Carolina,5882,231,147,39,160.14285714285714,13.0
11139,2020-04-30,South Carolina,6095,244,213,13,168.28571428571428,13.428571428571429
11140,2020-05-01,South Carolina,6258,256,163,12,169.71428571428572,14.142857142857142
11141,2020-05-02,South Carolina,6489,267,231,11,176.57142857142858,14.428571428571429
11142,2020-05-03,South Carolina,6626,275,137,8,161.14285714285714,14.428571428571429
11143,2020-05-04,South Carolina,6757,283,131,8,163.42857142857142,15.142857142857142
11144,2020-05-05,South Carolina,6841,296,84,13,158.0,14.857142857142858
11145,2020-05-06,South Carolina,6936,305,95,9,150.57142857142858,10.571428571428571
11146,2020-05-07,South Carolina,7142,316,206,11,149.57142857142858,10.285714285714286
11147,2020-05-08,South Carolina,7367,320,225,4,158.42857142857142,9.142857142857142
11148,2020-05-09,South Carolina,7531,330,164,10,148.85714285714286,9.0
11149,2020-05-10,South Carolina,7653,331,122,1,146.71428571428572,8.0
11150,2020-05-11,South Carolina,7792,346,139,15,147.85714285714286,9.0
11151,2020-05-12,South Carolina,7927,355,135,9,155.14285714285714,8.428571428571429
11152,2020-05-13,South Carolina,8030,362,103,7,156.28571428571428,8.142857142857142
11153,2020-05-14,South Carolina,8189,371,159,9,149.57142857142858,7.857142857142857
11154,2020-05-15,South Carolina,8407,380,218,9,148.57142857142858,8.571428571428571
11155,2020-05-16,South Carolina,8661,380,254,0,161.42857142857142,7.142857142857143
11156,2020-05-17,South Carolina,8816,385,155,5,166.14285714285714,7.714285714285714
11157,2020-05-18,South Carolina,8942,391,126,6,164.28571428571428,6.428571428571429
11158,2020-05-19,South Carolina,9056,399,114,8,161.28571428571428,6.285714285714286
11159,2020-05-20,South Carolina,9175,407,119,8,163.57142857142858,6.428571428571429
11160,2020-05-21,South Carolina,9381,416,206,9,170.28571428571428,6.428571428571429
11161,2020-05-22,South Carolina,9638,419,257,3,175.85714285714286,5.571428571428571
11162,2020-05-23,South Carolina,9895,425,257,6,176.28571428571428,6.428571428571429
11163,2020-05-24,South Carolina,10096,435,201,10,182.85714285714286,7.142857142857143
11164,2020-05-25,South Carolina,10178,440,82,5,176.57142857142858,7.0
11165,2020-05-26,South Carolina,10416,446,238,6,194.28571428571428,6.714285714285714
11166,2020-05-27,South Carolina,10623,466,207,20,206.85714285714286,8.428571428571429
11167,2020-05-28,South Carolina,10788,470,165,4,201.0,7.714285714285714
11168,2020-05-29,South Carolina,11131,483,343,13,213.28571428571428,9.142857142857142
11169,2020-05-30,South Carolina,11394,487,263,4,214.14285714285714,8.857142857142858
11170,2020-05-31,South Carolina,11861,494,467,7,252.14285714285714,8.428571428571429
11171,2020-06-01,South Carolina,12148,500,287,6,281.42857142857144,8.571428571428571
11172,2020-06-02,South Carolina,12419,501,271,1,286.14285714285717,7.857142857142857
11173,2020-06-03,South Carolina,12470,518,51,17,263.85714285714283,7.428571428571429
11174,2020-06-04,South Carolina,12526,525,56,7,248.28571428571428,7.857142857142857
11175,2020-06-05,South Carolina,13458,539,932,14,332.42857142857144,8.0
11176,2020-06-06,South Carolina,13538,545,80,6,306.2857142857143,8.285714285714286
11177,2020-06-07,South Carolina,14302,546,764,1,348.7142857142857,7.428571428571429
11178,2020-06-08,South Carolina,14800,557,498,11,378.85714285714283,8.142857142857142
11179,2020-06-09,South Carolina,15228,568,428,11,401.2857142857143,9.571428571428571
11180,2020-06-10,South Carolina,15759,575,531,7,469.85714285714283,8.142857142857142
11181,2020-06-11,South Carolina,16441,588,682,13,559.2857142857143,9.0
11182,2020-06-12,South Carolina,17170,593,729,5,530.2857142857143,7.714285714285714
11183,2020-06-13,South Carolina,17955,599,785,6,631.0,7.714285714285714
11184,2020-06-14,South Carolina,18795,600,840,1,641.8571428571429,7.714285714285714
11185,2020-06-15,South Carolina,19378,602,583,2,654.0,6.428571428571429
11186,2020-06-16,South Carolina,19990,607,612,5,680.2857142857143,5.571428571428571
11187,2020-06-17,South Carolina,20556,617,566,10,685.2857142857143,6.0
11188,2020-06-18,South Carolina,21533,621,977,4,727.4285714285714,4.714285714285714
11189,2020-06-19,South Carolina,22608,639,1075,18,776.8571428571429,6.571428571428571
11190,2020-06-20,South Carolina,23756,644,1148,5,828.7142857142857,6.428571428571429
11191,2020-06-21,South Carolina,24661,653,905,9,838.0,7.571428571428571
11192,2020-06-22,South Carolina,25666,659,1005,6,898.2857142857143,8.142857142857142
11193,2020-06-23,South Carolina,26572,673,906,14,940.2857142857143,9.428571428571429
11194,2020-06-24,South Carolina,27897,683,1325,10,1048.7142857142858,9.428571428571429
11195,2020-06-25,South Carolina,29022,693,1125,10,1069.857142857143,10.285714285714286
11196,2020-06-26,South Carolina,30335,694,1313,1,1103.857142857143,7.857142857142857
11197,2020-06-27,South Carolina,31939,711,1604,17,1169.0,9.571428571428571
11198,2020-06-28,South Carolina,33320,716,1381,5,1237.0,9.0
11199,2020-06-29,South Carolina,34644,720,1324,4,1282.5714285714287,8.714285714285714
11200,2020-06-30,South Carolina,36399,739,1755,19,1403.857142857143,9.428571428571429
11201,2020-07-01,South Carolina,37919,766,1520,27,1431.7142857142858,11.857142857142858
11202,2020-07-02,South Carolina,39701,784,1782,18,1525.5714285714287,13.0
11203,2020-07-03,South Carolina,41532,793,1831,9,1599.5714285714287,14.142857142857142
11204,2020-07-04,South Carolina,43386,813,1854,20,1635.2857142857142,14.571428571428571
11205,2020-07-05,South Carolina,44847,820,1461,7,1646.7142857142858,14.857142857142858
11206,2020-07-06,South Carolina,46380,827,1533,7,1676.5714285714287,15.285714285714286
11207,2020-07-07,South Carolina,47352,846,972,19,1564.7142857142858,15.285714285714286
11208,2020-07-08,South Carolina,48909,884,1557,38,1570.0,16.857142857142858
11209,2020-07-09,South Carolina,50691,905,1782,21,1570.0,17.285714285714285
11210,2020-07-10,South Carolina,52419,929,1728,24,1555.2857142857142,19.428571428571427
11211,2020-07-11,South Carolina,54699,951,2280,22,1616.142857142857,19.714285714285715
11212,2020-07-12,South Carolina,56648,961,1949,10,1685.857142857143,20.142857142857142
11213,2020-07-13,South Carolina,58168,972,1520,11,1684.0,20.714285714285715
11214,2020-07-14,South Carolina,60389,993,2221,21,1862.4285714285713,21.0
11215,2020-07-15,South Carolina,62245,998,1856,5,1905.142857142857,16.285714285714285
11216,2020-07-16,South Carolina,64083,1070,1838,72,1913.142857142857,23.571428571428573
11217,2020-07-17,South Carolina,66060,1096,1977,26,1948.7142857142858,23.857142857142858
11218,2020-07-18,South Carolina,67612,1135,1552,39,1844.7142857142858,26.285714285714285
11219,2020-07-19,South Carolina,69986,1155,2374,20,1905.4285714285713,27.714285714285715
11220,2020-07-20,South Carolina,71445,1164,1459,9,1896.7142857142858,27.428571428571427
11221,2020-07-21,South Carolina,73337,1221,1892,57,1849.7142857142858,32.57142857142857
11222,2020-07-22,South Carolina,75042,1285,1705,64,1828.142857142857,41.0
11223,2020-07-23,South Carolina,76606,1334,1564,49,1789.0,37.714285714285715
11224,2020-07-24,South Carolina,78607,1385,2001,51,1792.4285714285713,41.285714285714285
11225,2020-07-25,South Carolina,80008,1465,1401,80,1770.857142857143,47.142857142857146
11226,2020-07-26,South Carolina,81199,1491,1191,26,1601.857142857143,48.0
11227,2020-07-27,South Carolina,82417,1506,1218,15,1567.4285714285713,48.857142857142854
11228,2020-07-28,South Carolina,84109,1565,1692,59,1538.857142857143,49.142857142857146
11229,2020-07-29,South Carolina,85846,1615,1737,50,1543.4285714285713,47.142857142857146
11230,2020-07-30,South Carolina,87572,1667,1726,52,1566.5714285714287,47.57142857142857
11231,2020-07-31,South Carolina,89016,1712,1444,45,1487.0,46.714285714285715
11232,2020-08-01,South Carolina,90599,1751,1583,39,1513.0,40.857142857142854
11233,2020-08-02,South Carolina,91788,1777,1189,26,1512.7142857142858,40.857142857142854
11234,2020-08-03,South Carolina,92951,1793,1163,16,1504.857142857143,41.0
11235,2020-08-04,South Carolina,94190,1847,1239,54,1440.142857142857,40.285714285714285
11236,2020-08-05,South Carolina,95472,1894,1282,47,1375.142857142857,39.857142857142854
11237,2020-08-06,South Carolina,96797,1942,1325,48,1317.857142857143,39.285714285714285
11238,2020-08-07,South Carolina,98219,1962,1422,20,1314.7142857142858,35.714285714285715
11239,2020-08-08,South Carolina,99460,2007,1241,45,1265.857142857143,36.57142857142857
11240,2020-08-09,South Carolina,100435,2031,975,24,1235.2857142857142,36.285714285714285
11241,2020-08-10,South Carolina,101159,2048,724,17,1172.5714285714287,36.42857142857143
11242,2020-08-11,South Carolina,102130,2098,971,50,1134.2857142857142,35.857142857142854
11243,2020-08-12,South Carolina,102974,2144,844,46,1071.7142857142858,35.714285714285715
11244,2020-08-13,South Carolina,103909,2184,935,40,1016.0,34.57142857142857
11245,2020-08-14,South Carolina,104841,2204,932,20,946.0,34.57142857142857
11246,2020-08-15,South Carolina,105882,2260,1041,56,917.4285714285714,36.142857142857146
11247,2020-08-16,South Carolina,106497,2269,615,9,866.0,34.0
11248,2020-08-17,South Carolina,106953,2288,456,19,827.7142857142857,34.285714285714285
11249,2020-08-18,South Carolina,107672,2343,719,55,791.7142857142857,35.0
11250,2020-08-19,South Carolina,108411,2360,739,17,776.7142857142857,30.857142857142858
11251,2020-08-20,South Carolina,109320,2401,909,41,773.0,31.0
11252,2020-08-21,South Carolina,110378,2459,1058,58,791.0,36.42857142857143
11253,2020-08-22,South Carolina,111295,2493,917,34,773.2857142857143,33.285714285714285
11254,2020-08-23,South Carolina,111988,2504,693,11,784.4285714285714,33.57142857142857
11255,2020-08-24,South Carolina,112551,2511,563,7,799.7142857142857,31.857142857142858
11256,2020-08-25,South Carolina,113488,2529,937,18,830.8571428571429,26.571428571428573
11257,2020-08-26,South Carolina,114093,2573,605,44,811.7142857142857,30.428571428571427
11258,2020-08-27,South Carolina,114598,2628,505,55,754.0,32.42857142857143
11259,2020-08-28,South Carolina,115951,2655,1353,27,796.1428571428571,28.0
11260,2020-08-29,South Carolina,117249,2698,1298,43,850.5714285714286,29.285714285714285
11261,2020-08-30,South Carolina,118324,2709,1075,11,905.1428571428571,29.285714285714285
11262,2020-08-31,South Carolina,118992,2720,668,11,920.1428571428571,29.857142857142858
11263,2020-09-01,South Carolina,119846,2757,854,37,908.2857142857143,32.57142857142857
11264,2020-09-02,South Carolina,120503,2794,657,37,915.7142857142857,31.571428571428573
11265,2020-09-03,South Carolina,121696,2807,1193,13,1014.0,25.571428571428573
11266,2020-09-04,South Carolina,123325,2846,1629,39,1053.4285714285713,27.285714285714285
11267,2020-09-05,South Carolina,124289,2877,964,31,1005.7142857142857,25.571428571428573
11268,2020-09-06,South Carolina,124952,2887,663,10,946.8571428571429,25.428571428571427
11269,2020-09-07,South Carolina,125607,2907,655,20,945.0,26.714285714285715
11270,2020-09-08,South Carolina,125908,2912,301,5,866.0,22.142857142857142
11271,2020-09-09,South Carolina,126213,2942,305,30,815.7142857142857,21.142857142857142
11272,2020-09-10,South Carolina,126592,2975,379,33,699.4285714285714,24.0
11273,2020-09-11,South Carolina,129046,3028,2454,53,817.2857142857143,26.0
11274,2020-09-12,South Carolina,129978,3040,932,12,812.7142857142857,23.285714285714285
11275,2020-09-13,South Carolina,131864,3064,1886,24,987.4285714285714,25.285714285714285
11276,2020-09-14,South Carolina,132680,3077,816,13,1010.4285714285714,24.285714285714285
11277,2020-09-15,South Carolina,133470,3098,790,21,1080.2857142857142,26.571428571428573
11278,2020-09-16,South Carolina,134122,3132,652,34,1129.857142857143,27.142857142857142
11279,2020-09-17,South Carolina,135446,3158,1324,26,1264.857142857143,26.142857142857142
11280,2020-09-18,South Carolina,136318,3177,872,19,1038.857142857143,21.285714285714285
11281,2020-09-19,South Carolina,137240,3188,922,11,1037.4285714285713,21.142857142857142
11282,2020-09-20,South Carolina,137708,3199,468,11,834.8571428571429,19.285714285714285
11283,2020-09-21,South Carolina,138124,3212,416,13,777.7142857142857,19.285714285714285
11284,2020-09-22,South Carolina,140789,3243,2665,31,1045.5714285714287,20.714285714285715
11285,2020-09-23,South Carolina,141686,3262,897,19,1080.5714285714287,18.571428571428573
11286,2020-09-24,South Carolina,142707,3279,1021,17,1037.2857142857142,17.285714285714285
11287,2020-09-25,South Carolina,143902,3297,1195,18,1083.4285714285713,17.142857142857142
11288,2020-09-26,South Carolina,145273,3323,1371,26,1147.5714285714287,19.285714285714285
11289,2020-09-27,South Carolina,145887,3326,614,3,1168.4285714285713,18.142857142857142
11290,2020-09-28,South Carolina,146455,3337,568,11,1190.142857142857,17.857142857142858
11291,2020-09-29,South Carolina,147634,3359,1179,22,977.8571428571429,16.571428571428573
11292,2020-09-30,South Carolina,147942,3378,308,19,893.7142857142857,16.571428571428573
11293,2020-10-01,South Carolina,148323,3400,381,22,802.2857142857143,17.285714285714285
11294,2020-10-02,South Carolina,149185,3409,862,9,754.7142857142857,16.0
11295,2020-10-03,South Carolina,150891,3442,1706,33,802.5714285714286,17.0
11296,2020-10-04,South Carolina,151582,3453,691,11,813.5714285714286,18.142857142857142
11297,2020-10-05,South Carolina,152159,3456,577,3,814.8571428571429,17.0
11298,2020-10-06,South Carolina,152970,3471,811,15,762.2857142857143,16.0
11299,2020-10-07,South Carolina,153705,3502,735,31,823.2857142857143,17.714285714285715
11300,2020-10-08,South Carolina,154755,3514,1050,12,918.8571428571429,16.285714285714285
11301,2020-10-09,South Carolina,155676,3530,921,16,927.2857142857143,17.285714285714285
11302,2020-10-10,South Carolina,156621,3551,945,21,818.5714285714286,15.571428571428571
11303,2020-10-11,South Carolina,157406,3552,785,1,832.0,14.142857142857142
11304,2020-10-12,South Carolina,158055,3559,649,7,842.2857142857143,14.714285714285714
11305,2020-10-13,South Carolina,158883,3576,828,17,844.7142857142857,15.0
11306,2020-10-14,South Carolina,159809,3593,926,17,872.0,13.0
11307,2020-10-15,South Carolina,161106,3607,1297,14,907.2857142857143,13.285714285714286
11308,2020-10-16,South Carolina,162253,3615,1147,8,939.5714285714286,12.142857142857142
11309,2020-10-17,South Carolina,163214,3637,961,22,941.8571428571429,12.285714285714286
11310,2020-10-18,South Carolina,163990,3650,776,13,940.5714285714286,14.0
11311,2020-10-19,South Carolina,164609,3661,619,11,936.2857142857143,14.571428571428571
11312,2020-10-20,South Carolina,165493,3696,884,35,944.2857142857143,17.142857142857142
11313,2020-10-21,South Carolina,166357,3708,864,12,935.4285714285714,16.428571428571427
11314,2020-10-22,South Carolina,167485,3755,1128,47,911.2857142857143,21.142857142857142
11315,2020-10-23,South Carolina,168549,3777,1064,22,899.4285714285714,23.142857142857142
11316,2020-01-22,South Dakota,0,0,0,0,,
11317,2020-01-23,South Dakota,0,0,0,0,,
11318,2020-01-24,South Dakota,0,0,0,0,,
11319,2020-01-25,South Dakota,0,0,0,0,,
11320,2020-01-26,South Dakota,0,0,0,0,,
11321,2020-01-27,South Dakota,0,0,0,0,,
11322,2020-01-28,South Dakota,0,0,0,0,0.0,0.0
11323,2020-01-29,South Dakota,0,0,0,0,0.0,0.0
11324,2020-01-30,South Dakota,0,0,0,0,0.0,0.0
11325,2020-01-31,South Dakota,0,0,0,0,0.0,0.0
11326,2020-02-01,South Dakota,0,0,0,0,0.0,0.0
11327,2020-02-02,South Dakota,0,0,0,0,0.0,0.0
11328,2020-02-03,South Dakota,0,0,0,0,0.0,0.0
11329,2020-02-04,South Dakota,0,0,0,0,0.0,0.0
11330,2020-02-05,South Dakota,0,0,0,0,0.0,0.0
11331,2020-02-06,South Dakota,0,0,0,0,0.0,0.0
11332,2020-02-07,South Dakota,0,0,0,0,0.0,0.0
11333,2020-02-08,South Dakota,0,0,0,0,0.0,0.0
11334,2020-02-09,South Dakota,0,0,0,0,0.0,0.0
11335,2020-02-10,South Dakota,0,0,0,0,0.0,0.0
11336,2020-02-11,South Dakota,0,0,0,0,0.0,0.0
11337,2020-02-12,South Dakota,0,0,0,0,0.0,0.0
11338,2020-02-13,South Dakota,0,0,0,0,0.0,0.0
11339,2020-02-14,South Dakota,0,0,0,0,0.0,0.0
11340,2020-02-15,South Dakota,0,0,0,0,0.0,0.0
11341,2020-02-16,South Dakota,0,0,0,0,0.0,0.0
11342,2020-02-17,South Dakota,0,0,0,0,0.0,0.0
11343,2020-02-18,South Dakota,0,0,0,0,0.0,0.0
11344,2020-02-19,South Dakota,0,0,0,0,0.0,0.0
11345,2020-02-20,South Dakota,0,0,0,0,0.0,0.0
11346,2020-02-21,South Dakota,0,0,0,0,0.0,0.0
11347,2020-02-22,South Dakota,0,0,0,0,0.0,0.0
11348,2020-02-23,South Dakota,0,0,0,0,0.0,0.0
11349,2020-02-24,South Dakota,0,0,0,0,0.0,0.0
11350,2020-02-25,South Dakota,0,0,0,0,0.0,0.0
11351,2020-02-26,South Dakota,0,0,0,0,0.0,0.0
11352,2020-02-27,South Dakota,0,0,0,0,0.0,0.0
11353,2020-02-28,South Dakota,0,0,0,0,0.0,0.0
11354,2020-02-29,South Dakota,0,0,0,0,0.0,0.0
11355,2020-03-01,South Dakota,0,0,0,0,0.0,0.0
11356,2020-03-02,South Dakota,0,0,0,0,0.0,0.0
11357,2020-03-03,South Dakota,0,0,0,0,0.0,0.0
11358,2020-03-04,South Dakota,0,0,0,0,0.0,0.0
11359,2020-03-05,South Dakota,0,0,0,0,0.0,0.0
11360,2020-03-06,South Dakota,0,0,0,0,0.0,0.0
11361,2020-03-07,South Dakota,0,0,0,0,0.0,0.0
11362,2020-03-08,South Dakota,0,0,0,0,0.0,0.0
11363,2020-03-09,South Dakota,0,0,0,0,0.0,0.0
11364,2020-03-10,South Dakota,0,0,0,0,0.0,0.0
11365,2020-03-11,South Dakota,8,1,8,1,1.1428571428571428,0.14285714285714285
11366,2020-03-12,South Dakota,7,1,-1,0,1.0,0.14285714285714285
11367,2020-03-13,South Dakota,8,1,1,0,1.1428571428571428,0.14285714285714285
11368,2020-03-14,South Dakota,8,1,0,0,1.1428571428571428,0.14285714285714285
11369,2020-03-15,South Dakota,8,1,0,0,1.1428571428571428,0.14285714285714285
11370,2020-03-16,South Dakota,10,1,2,0,1.4285714285714286,0.14285714285714285
11371,2020-03-17,South Dakota,11,1,1,0,1.5714285714285714,0.14285714285714285
11372,2020-03-18,South Dakota,11,1,0,0,0.42857142857142855,0.0
11373,2020-03-19,South Dakota,14,1,3,0,1.0,0.0
11374,2020-03-20,South Dakota,14,1,0,0,0.8571428571428571,0.0
